    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1      2.2738      3.7975      1.1022      0.6368       6      0.6082
    2      7.4472      4.9837      1.4912      0.5970      11      0.6245
    3      5.5738      1.4019      0.2593      3.4387      12      0.3840
    4      0.6046      0.4585      1.1022      0.0035      11      0.5029
    5      0.8424      0.6204      1.5560      0.0244      11      0.0390
    6      1.0462      0.7591      1.9450      0.7857      11      0.4956
    7      1.1142      0.8053      2.0747      0.2280      11      0.6491
    8      1.2500      0.8978      2.3340      0.0300       8      0.8861
    9      3.2816      5.5731      2.5934      0.2566       8      0.6363
   10      8.4619      5.6194      2.7230      0.4248       8      0.5164
   11      1.3859      0.9903      2.5934      0.2634       8      0.5827
   12      3.5534      5.7581      3.1120      0.0255       8      0.0374
   13      2.1329      1.3948      3.1769      0.4981       8      0.6263
   14      8.7479      5.4848      3.6307      0.6962       8      0.5865
   15      3.7912      5.9200      3.5659      0.0021       8      0.5168
   16      6.2479      1.9843      4.2791      1.8285       7      0.6282
   17      2.9571      4.8681      1.1670      0.4829      11      0.5942
   18      1.1821      0.8516      2.2044      0.0284      11      0.8025
   19      1.3180      0.9441      2.4637      0.0138       8      0.7340
   20      2.5097      2.0726      3.2417      0.8745       5      0.5760
   21      2.9329      3.0780      4.4087      0.3359      12      0.3583
   22      0.5145      1.2439      0.0000      0.0475      12      0.3207
   23      1.8473      1.6335      3.1120      0.0075       8      0.6118
   24      7.2453      2.4924      3.5010      0.6138       3      0.6309
   25      5.5192      1.5058      0.0000      0.5816      12      0.3380
   26      2.8650      3.0318      4.2791      0.0142      12      0.5115
   27      0.6949      1.5058      0.0000      0.0476      12      0.0401
   28      0.7927      1.6214      0.3242      0.0441      12      0.3351
   29      2.6652      2.8468      3.7604      0.0023       5      1.0440
   30      0.7583      1.8331      0.0000      1.9139      12      0.3239
   31      4.1544      4.9304      4.2791      1.9022       9      0.6187
   32      0.8124      1.9641      0.0000      0.5319      12      0.4646
   33      2.5320      3.3891      0.3242      0.1140       6      0.6399
   34      2.1897      3.5972      0.9077      0.2121       6      0.6007
   35      3.4711      2.7385      1.6209      1.8471      14      0.3669
   36      3.3927      2.5460      1.8154      0.0799      14      0.3253
   37      7.3904      2.7813      3.7604      0.0292       3      0.6039
   38      6.6840      3.3275      0.5187      0.0080       9      0.6594
   39      6.6161      3.2812      0.3890      0.0571       9      0.5062
   40      6.1430      3.6631      3.1120      1.9246      13      0.3902
   41      6.0879      4.0019      2.5934      1.8013      13      0.3628
   42      7.0203      4.1287      1.2967      0.9990       2      0.5752
   43      8.8242      4.7841      4.6032      0.0257       9      0.0474
   44      8.6204      4.6454      4.2142      0.0061       9      0.4941
   45      6.7520      3.3737      0.6483      0.0045       9      0.8128
   46      2.3337      3.5972      0.9077      0.0149       6      0.4572
   47      3.8743      5.1769      4.6032      0.0015       9      0.4594
   48      6.5261      4.8489      1.2967      1.1461       2      0.5665
   49      3.3909      5.3653      3.1120      0.0043       8      0.4523
   50      3.1457      5.4807      2.3340      0.0059      11      0.9011
   51      4.1254      5.8044      3.2417      0.1517       8      0.5905
   52      3.3322      4.3942      0.3890      1.3259      10      0.6339
   53      3.0540      1.5296      3.3714      1.1236       5      0.5682
   54      3.5262      2.3997      2.1395      1.7787      14      0.4141
   55      4.6826      4.9919      4.0846      1.0827       1      0.5863
   56      3.0666      3.9822      0.5187      0.9885       6      0.6273
   57      3.0204      4.0978      0.8428      0.1046       6      0.5906
   58      2.5999      3.4353      0.4538      0.0501       6      0.4868
   59      4.5491      5.1382      3.7604      0.1580       1      0.5983
   60      4.0850      5.5887      3.3714      0.0568       8      0.6241
   61      5.0780      5.7235      3.5659      0.8599       1      0.6306
   62      2.2066      1.1098      3.1120      0.0372       8      0.6120
   63      0.9829      1.5058      0.0000      0.0330      12      0.3133
   64      4.2879      4.7841      4.6032      0.0107       9      0.6157
   65      4.1439      4.7841      4.6032      0.0055       9      0.4720
   66      1.3124      0.5972      1.4912      0.0081      11      0.4718
   67      3.9731      5.1382      3.7604      0.0012       9      0.9936
   68      3.8573      1.5452      4.1494      0.0439      10      0.6478
   69      1.1269      1.5058      0.0000      0.0031      12      0.4568
   70      4.1171      5.1382      3.7604      0.0018       1      1.0303
   71      3.9253      1.5914      4.2791      0.0638      10      0.4945
   72      3.8886      2.6385      2.0747      0.0817      14      0.3450
   73      4.4900      2.9889      2.1395      2.9090      15      0.4478
   74      4.6931      5.1382      3.7604      0.0024       1      0.4544
   75      5.1621      3.3895      2.5285      2.7972      15      0.4269
   76      2.8107      3.5317      0.9077      0.0256       6      0.0396
   77      4.4051      5.1382      3.7604      0.0023       1      0.7423
   78      1.2512      0.0655      0.0000      0.0029      10      0.4732
   79      3.3575      2.2576      3.7604      0.0065       5      0.6495
   80      3.0858      2.0726      3.2417      0.0245       5      0.0403
   81      2.9736      3.6896      1.1670      0.0019       6      0.3619
   82      2.8480      1.9108      2.7879      0.0061       5      0.5026
   83      3.2896      2.2113      3.6307      0.0063       5      0.4961
   84      3.2414      2.5078      3.1769      0.0034       5      0.4649
   85      2.6482      3.1389      0.9077      0.0022       6      0.4410
   86      3.0145      3.6704      1.2967      0.0019       6      0.4824
   87      3.4934      2.3501      4.0197      0.0018       5      0.9564
   88      3.4255      2.3038      3.8901      0.0012       5      0.8029
   89      5.7836      4.1869      3.1120      1.6676      13      0.3867
   90      3.5558      2.0495      3.1769      0.0031       5      0.4726
   91      3.2427      3.5317      0.9077      0.0034       6      0.4553
   92      3.6173      2.2186      1.8154      0.0820      14      0.3274
   93      3.5828      2.4304      1.4912      0.0709      14      0.3474
   94      3.9565      2.6847      2.2044      0.0139      14      0.4983
   95      5.4565      3.9211      2.9175      0.0123      13      0.4617
   96      5.1251      5.1382      3.7604      0.0242       1      0.0268
   97      1.7552      0.0655      0.0000      0.0243      10      0.0360
   98      3.8305      2.2147      1.6209      1.6326      14      0.3779
   99      5.6005      3.9211      2.9175      0.0188      13      0.3182
