    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1      3.1107      4.2753      1.3152      1.3937      11      0.6246
    2      0.8872      1.0982      0.0000      2.1769      12      0.3562
    3      0.9729      0.4331      1.6284      0.0241      11      0.0215
    4      1.2259      0.5313      2.0668      0.8236      11      0.5060
    5      1.2650      0.4907      2.1921      0.0998      11      0.6268
    6      1.3373      0.5187      2.3173      0.0179      11      0.7735
    7      1.4096      0.5468      2.4426      0.0314      11      0.9204
    8      1.4819      0.5748      2.5679      0.0278       8      0.9033
    9      1.6265      0.6309      2.8184      0.1820       8      0.6094
   10      1.5542      0.6028      2.6931      0.0324       8      0.7563
   11      3.7886      4.9830      2.9437      0.6594       8      0.4904
   12      4.0416      5.0811      3.3821      0.0244       8      0.0427
   13      7.1045      1.2936      3.6326      0.8233       8      0.6448
   14      7.6179      1.9393      3.7579      2.1059       3      0.6465
   15      8.7400      4.9371      4.8852      0.9003       7      0.6288
   16      6.1494      3.4318      0.0000      1.0396       9      0.6291
   17      5.5508      1.3602      0.2505      1.5847      12      0.3851
   18      2.8078      1.8427      3.6326      0.9856       5      0.6700
   19      0.6392      1.1402      0.1879      0.1023      12      0.3303
   20      2.6301      1.8567      3.6952      0.1427       3      0.8224
   21      0.5669      1.1122      0.0626      0.0511      12      0.3461
   22      3.4436      2.5068      4.7599      0.0798      12      0.3332
   23      5.5350      0.4331      1.6284      0.1794      11      0.5864
   24      0.6966      1.4414      0.0000      0.0463      12      0.0510
   25      0.9006      1.7159      0.0000      2.3852      12      0.3467
   26      0.8773      1.5115      0.3132      0.0200      12      0.3335
   27      5.5468      1.3867      0.0626      0.3236      12      0.3178
   28      3.3713      2.4788      4.6347      0.0088      12      0.4800
   29      6.5334      3.1313      3.2568      1.9026      13      0.3843
   30      7.3030      3.6576      1.3152      1.2871       2      0.6594
   31      6.7766      3.0635      0.5010      0.0300       9      0.6445
   32      2.3152      3.5749      1.2526      0.2526       6      0.8083
   33      6.4413      3.5136      2.8184      1.3282      13      0.3698
   34      0.8957      1.8532      0.0000      0.1190      12      0.4687
   35      6.7043      3.0355      0.3758      0.0234       9      0.4978
   36      3.7180      2.4516      1.7537      1.8466      14      0.3819
   37      2.4597      3.4923      1.1900      1.1888       6      0.6307
   38      4.2486      3.9903      4.9478      0.0258       9      0.0378
   39      3.7749      2.0833      2.2547      1.3950      14      0.3813
   40      4.7377      4.1261      4.6347      0.9472       9      0.6190
   41      9.0928      3.9061      4.5721      0.0012       9      0.4931
   42      1.6705      3.2133      0.2505      0.0015       9      0.5455
   43      4.4145      4.3334      4.9478      0.0025       9      0.3696
   44      9.5419      4.4707      4.9478      0.0020       9      0.4913
   45      3.8426      4.6693      3.3821      0.0049       8      0.4718
   46      6.7392      4.4952      1.3779      0.8041       2      0.6433
   47      5.1554      4.2619      4.3215      0.8549       1      0.5817
   48      5.5827      5.0420      3.8205      1.0024       1      0.6472
   49      3.1849      1.1829      3.4447      0.0881       5      0.5069
   50      1.2432      0.8450      1.6284      0.0037      11      0.4954
   51      5.0391      4.4117      4.0710      0.0795       1      0.5912
   52      3.4952      4.0650      0.3758      1.0948      10      0.6252
   53      3.4047      1.0737      3.5700      0.8749       5      0.5772
   54      3.2270      3.8480      0.9395      0.7224       6      0.6624
   55      5.8054      4.8781      4.0084      0.0941       1      0.4816
   56      1.4719      0.4331      1.6284      0.0145      11      0.4832
   57      4.8189      3.9903      4.9478      0.0216       9      0.5898
   58      4.7893      2.6464      2.3173      2.7208      15      0.3990
   59      3.1606      3.7107      0.9395      0.0236       6      0.5105
   60      1.0530      1.4414      0.0000      0.0444      12      0.3262
   61      3.6224      2.2191      1.9416      0.0324      14      0.3168
   62      2.6393      3.1181      0.4384      0.0299       6      0.6273
   63      5.8594      4.5645      4.4468      0.0212       1      0.4967
   64      1.2450      0.0686      0.0000      0.0049      10      0.4665
   65      5.4650      2.8818      2.7558      2.7595      15      0.4403
   66      3.1814      3.3284      1.3779      0.0032       6      0.4807
   67      5.8718      5.0154      4.0084      0.0128       1      0.6337
   68      4.1115      2.4937      1.9416      0.0722      14      0.3483
   69      2.9997      3.2303      0.9395      0.0259       6      0.0210
   70      2.7116      3.1462      0.5637      0.0052       6      0.4804
   71      5.8985      4.5239      4.5721      0.0282       1      0.6146
   72      3.4171      1.6633      3.4447      0.0250       5      0.0296
   73      3.6161      2.0752      3.4447      0.0027       5      0.4844
   74      6.1221      3.6944      3.3194      2.2907      13      0.4182
   75      3.8130      1.8760      1.9416      0.0819      14      0.3403
   76      4.0580      1.8885      1.6910      2.1677      14      0.4033
   77      3.7981      2.1490      1.6284      0.0519      14      0.3329
   78      3.9789      2.2191      1.9416      0.0473      14      0.0511
   79      5.8097      3.3778      3.1315      0.0137      13      0.4574
   80      3.8501      1.9180      2.1294      0.0453      14      0.3516
   81      4.9412      4.3241      0.0000      0.8390       7      0.5910
   82      2.3142      0.0686      0.0000      0.9979      10      0.6037
   83      3.4274      3.2303      0.9395      0.0064       6      0.4452
   84      5.2542      2.8272      2.8184      0.0174      15      0.3325
   85      5.6445      4.3977      4.0084      0.0260       1      0.0416
   86      1.6727      0.0686      0.0000      0.0261      10      0.0441
   87      2.5993      0.0686      0.0000      0.0358       7      0.8168
   88      2.7087      0.0000      0.0000      0.1668       7      0.7011
   89      5.4103      3.9999      4.0710      0.0062       1      0.4848
   90      1.9257      0.1668      0.4384      0.0047      10      0.4831
   91      6.6517      1.4493      4.6347      0.9518       7      0.6193
   92      2.4568      0.0686      0.0000      0.1131      10      0.7461
   93      4.3415      0.6361      1.0021      0.3105       4      0.4812
   94      5.3564      4.3136      3.6326      0.0039       1      0.4940
   95      4.2750      1.0780      4.5094      0.0122      10      0.6233
   96      5.4405      4.1231      4.0084      0.0012       1      0.3609
   97      4.2027      1.0500      4.3842      0.0024      10      0.7705
   98      4.3473      1.1061      4.6347      0.0032      10      0.4762
   99      4.5974      0.5409      1.1900      0.9958       4      0.5890
  100      6.5472      1.5193      4.9478      0.0387       7      0.5073
  101      4.1234      2.2752      2.1921      0.0120      14      0.3337
  102      3.5997      3.9949      0.0626      0.0231      10      0.5147
  103      6.5423      1.6566      4.9478      0.0129       7      0.6284
  104      2.1717      0.0686      0.0000      0.0040      10      0.4612
  105      5.9522      3.3778      3.1315      0.0126      13      0.3152
  106      6.9863      1.8035      4.0710      0.8064       3      0.5147
  107      4.2152      0.9218      0.4384      0.0128       4      0.6447
  108      4.2640      2.2191      1.9416      0.0314      14      0.3276
  109      6.1279      3.3077      2.8184      0.0521      13      0.3255
  110      4.2875      0.9498      0.5637      0.0148       4      0.4980
  111      4.4066      2.2191      1.9416      0.0209      14      0.4698
  112      6.1428      3.0346      3.1315      0.0744      13      0.3524
  113      5.0734      2.7571      2.5052      0.0425      15      0.0413
  114      4.9289      2.7011      2.2547      0.0173      15      0.3316
  115      6.0556      3.2796      2.6931      0.0169      13      0.4725
