StructureID|AtomID|DFT_Fx|DFT_Fy|DFT_Fz|NN_Fx|NN_Fy|NN_Fz
0|59|0.021159|1.353748|0.057017|0.102443725|0.85794115|0.32487956
0|60|0.331296|1.425529|0.278849|-0.28578946|0.353843|-0.21605626
0|61|0.04565|1.048716|-0.212863|0.06912657|0.06990812|-0.092587665
0|62|-0.034534|0.867459|0.789367|0.6438523|0.9654348|-0.29789045
0|63|0.210915|1.277837|0.377798|0.25707|0.11304953|0.0110770175
0|64|-0.135035|-1.749884|-1.055943|-0.5518542|-0.5603807|-0.3325732
0|65|-0.108029|-1.902258|-1.206845|-0.8110342|-1.7536057|-1.1213664
0|66|-0.214564|-1.755057|-1.102913|-1.3917814|-1.3084437|-1.3765385
0|67|-0.160189|-1.333056|-1.127217|-1.4795675|-0.6168814|-1.1996946
0|68|-0.213316|-1.683035|-0.936378|-1.0665734|-0.81640166|-1.1254724
0|69|0.667724|-1.101622|-0.405626|-0.09482837|-1.435269|-0.4534149
0|70|-0.210317|-1.326638|-1.113256|-1.8527973|-1.2849115|-1.2697198
0|71|-0.084097|-1.21929|-1.08289|-1.1425984|-0.9429023|-0.86448324
0|72|1.484312|-1.572795|0.857011|0.31439015|-0.27829534|0.4197433
0|73|1.542996|-1.656864|1.44581|0.11085625|-0.12034477|0.60053426
0|74|1.278817|-1.807025|1.143845|0.76898277|-0.063221626|0.98266935
0|75|1.469674|-1.865005|1.105637|0.46339107|0.055438645|0.7525946
0|76|1.421974|-1.676486|0.774632|0.15976636|-0.00664448|0.6787889
0|77|1.547106|-1.563946|0.805107|0.9700998|-0.16676721|0.12496781
0|78|1.668534|-1.791398|0.906968|0.8776834|0.05014446|-0.078701586
0|79|1.547965|-1.728513|0.830045|0.3131731|0.083684444|0.3354359
0|80|-0.344578|-1.275005|-0.113928|-0.16708808|-0.5909591|-0.61140156
0|81|-0.21993|-1.197341|-0.364013|-0.37516075|-0.33846173|-0.18296945
0|82|-0.070062|-1.347647|-0.402894|0.10166301|-0.5091436|-0.38667095
0|83|-0.143832|-1.291616|0.124206|-0.32785285|-0.61780226|-0.13060439
0|84|-0.086217|-1.34356|-0.177252|-0.20994255|-0.87303615|0.40832275
0|85|-0.165764|-1.135067|0.116672|-0.3569419|-0.30478296|0.08727115
0|86|0.149353|-1.242374|-0.007295|-0.9910315|-1.1082152|-0.08088098
0|87|-0.234646|-1.265255|0.102783|0.054026544|-0.65037984|-0.13770938
0|88|0.025364|0.830683|1.196423|0.7192386|1.2172861|1.0012536
0|89|0.301184|1.721746|1.367661|0.66880083|1.3365943|1.1490057
0|90|-0.058862|1.274761|0.977402|0.83134633|0.75167334|0.9603622
0|91|0.239908|1.390682|1.064317|1.4908409|0.44564208|0.57971025
0|92|0.116464|1.716284|1.044332|1.4277444|1.3231338|0.9290066
0|93|-0.008869|1.628591|1.101601|0.8622308|1.2450314|0.15557125
0|94|0.089984|1.55989|1.10928|0.6370044|0.5954178|0.81819
0|95|0.211296|1.628103|1.100827|0.66978586|0.90741324|0.7202511
0|96|-1.203585|1.284599|-1.73192|-0.005841814|0.11361678|-0.87114614
0|97|0.298535|0.574606|-0.727134|0.802371|-0.68240213|0.14904389
0|98|0.163501|0.120526|-0.184418|-0.12638003|0.15203504|-0.34750408
0|99|0.092192|0.067978|0.003683|-0.37496942|-0.033324823|-0.5777036
0|100|-0.035297|-0.114611|0.014321|-0.23796251|-0.1323067|0.02237789
0|101|0.00211|0.087305|0.025525|0.081231646|-0.01479627|-0.29530513
0|102|-0.056436|-0.013621|0.047548|0.12422371|-0.18569943|0.15681593
0|103|-0.083484|-0.078169|0.065025|-0.23402092|-0.29242954|0.22033602
0|104|0.025027|0.041655|-0.057347|0.02252191|-0.12005067|-0.21373293
0|105|-0.043965|-0.430598|-1.667476|0.2004785|-0.26471332|-0.52246565
0|106|0.555201|0.140012|-2.356528|-0.6163547|-0.25452837|-0.8236279
0|107|0.866368|0.287438|-2.238713|0.014623459|0.73796296|-0.29717273
0|108|0.854931|0.3606|-2.131384|-0.118226364|-0.4914543|0.784464
0|109|0.863607|0.198431|-2.223388|-0.57850915|-0.47341025|0.42008474
0|110|0.938178|0.288184|-2.10823|-0.49118578|0.05809346|0.1876775
0|111|0.864002|0.307025|-2.27308|-0.9697068|-0.50184774|-0.026520506
