Epoch|Element|w0|w1|w2|w3|w4|w5|w6|w7|w8|w9|w10|w11|w12|w13|w14|w15|w16|w17|w18|w19|w20|w21|w22|w23|w24|w25|w26|w27|w28|w29|w30|w31|w32|w33|w34|w35|w36|w37|w38|w39|w40|w41|w42|w43|w44|w45|w46|w47|w48|w49|w50|w51|w52|w53|w54|w55|w56|w57|w58|w59|w60|w61|w62|w63
1|Boron|0.7756034731864929|2.8070266246795654|0.2488499879837036|1.2579079866409302|0.9757786393165588|-0.8344801664352417|0.3027969002723694|-0.39624008536338806|-0.3789304196834564|0.8784699440002441|-0.41373124718666077|-0.1563998907804489|0.14937825500965118|0.14239712059497833|0.17481757700443268|-0.6364358067512512|0.04627853259444237|-0.18725571036338806|-0.3388887345790863|0.5084201693534851|0.32737135887145996|-0.1251322329044342|0.17134951055049896|1.5589088201522827|-0.4901449382305145|1.2641472816467285|-1.0169011354446411|-0.3184307813644409|0.13349463045597076|-0.8210192918777466|0.743363618850708|0.3794803321361542|0.8972671627998352|-0.9928957223892212|1.2988370656967163|-0.007106250151991844|-0.7246109843254089|-0.9329106211662292|2.2961528301239014|0.25816774368286133|2.5617177486419678|-0.25363728404045105|1.3231946229934692|1.3846279382705688|0.650867760181427|1.4235970973968506|-0.2677597999572754|-1.5950844287872314|-0.19023385643959045|-0.8572006225585938|-0.08635637164115906|-1.5495978593826294|-0.8671409487724304|-1.2115803956985474|1.2180157899856567|-0.5745051503181458|-0.19353796541690826|0.024629227817058563|1.348127841949463|-1.8445299863815308|2.4466640949249268|-0.07010861486196518|-0.6094434857368469|-0.5873429775238037
1|Carbon|-0.8194334506988525|-1.3801392316818237|-0.03334415704011917|0.36229264736175537|0.19697603583335876|1.0720465183258057|-0.9666726589202881|0.4021875262260437|-0.3939461410045624|-0.9223154783248901|-0.31558364629745483|-0.13081584870815277|-1.1904945373535156|-0.27569472789764404|-0.6470438838005066|-1.2789431810379028|-0.22241312265396118|1.5644981861114502|1.4113948345184326|1.003218650817871|0.5315594673156738|0.7806320190429688|0.1712523102760315|1.501580834388733|-1.1730679273605347|-0.2629716694355011|0.17629656195640564|0.510661244392395|-0.7042971849441528|-1.167537808418274|0.6471694707870483|0.9995351433753967|-0.39691221714019775|-0.43252140283584595|-0.9207710027694702|-1.0270105600357056|0.3690529465675354|-0.2947525084018707|1.5295628309249878|2.6093952655792236|-0.5922932624816895|0.3910408020019531|-0.22863106429576874|-0.16775847971439362|-1.4579745531082153|1.0770127773284912|-0.161071315407753|-1.4206000566482544|-0.2401159554719925|-0.032370518893003464|0.4110385477542877|-0.5174669027328491|-0.6604979634284973|1.235750436782837|-0.28720784187316895|0.9371523261070251|-1.034879446029663|-0.1287589818239212|-0.5272300243377686|0.9161040186882019|0.5078637599945068|-1.7345035076141357|0.8835371732711792|-0.45126304030418396
2|Boron|0.7744408249855042|2.803757429122925|0.24969516694545746|1.257394790649414|0.9735705256462097|-0.8332990407943726|0.3033474087715149|-0.3946077525615692|-0.3772280216217041|0.881767749786377|-0.41235485672950745|-0.16012300550937653|0.14780262112617493|0.14190737903118134|0.1724119782447815|-0.6349277496337891|0.04620964080095291|-0.18773925304412842|-0.3388347029685974|0.5089333057403564|0.32686692476272583|-0.1270851194858551|0.16864463686943054|1.560081124305725|-0.4873217046260834|1.2639833688735962|-1.0177743434906006|-0.3189663887023926|0.13349977135658264|-0.8181787133216858|0.7420657277107239|0.378451406955719|0.8956359624862671|-0.994369626045227|1.2984693050384521|-0.006550697609782219|-0.7257853746414185|-0.9329052567481995|2.2953646183013916|0.2546505331993103|2.5622005462646484|-0.25083139538764954|1.3220041990280151|1.383556842803955|0.6528809070587158|1.4216355085372925|-0.269363135099411|-1.5956534147262573|-0.1910925805568695|-0.859470546245575|-0.08750621229410172|-1.5454530715942383|-0.8665069341659546|-1.209604024887085|1.2158071994781494|-0.5744959712028503|-0.19194567203521729|0.025634733960032463|1.3502064943313599|-1.8397375345230103|2.442946434020996|-0.07173828780651093|-0.6101571917533875|-0.5846609473228455
2|Carbon|-0.8179022073745728|-1.3818025588989258|-0.03188353404402733|0.3634939193725586|0.19439761340618134|1.0742560625076294|-0.9668539762496948|0.40713435411453247|-0.3906479477882385|-0.9179261326789856|-0.31409579515457153|-0.13268594443798065|-1.1904877424240112|-0.27526721358299255|-0.6506968140602112|-1.2782518863677979|-0.2207474559545517|1.565276026725769|1.4092652797698975|1.003354787826538|0.5332416892051697|0.7779541015625|0.1711377501487732|1.503507375717163|-1.1697298288345337|-0.2619492709636688|0.1751205325126648|0.5107424855232239|-0.7059543132781982|-1.1654345989227295|0.645643949508667|0.9965465068817139|-0.3966829776763916|-0.43354061245918274|-0.9224756360054016|-1.0272972583770752|0.3694188892841339|-0.29227498173713684|1.5307482481002808|2.606905460357666|-0.5942960381507874|0.39284926652908325|-0.22788967192173004|-0.16774235665798187|-1.4543112516403198|1.0769633054733276|-0.16370858252048492|-1.4209822416305542|-0.23968219757080078|-0.03499245643615723|0.411190390586853|-0.5142511129379272|-0.6604377627372742|1.2365044355392456|-0.2882509231567383|0.9362684488296509|-1.030895471572876|-0.12784434854984283|-0.5224835276603699|0.9196160435676575|0.505293071269989|-1.7367550134658813|0.8849054574966431|-0.44923266768455505
3|Boron|0.7748952507972717|2.8014042377471924|0.250322163105011|1.2577887773513794|0.9723538756370544|-0.8310863375663757|0.30326980352401733|-0.394641637802124|-0.37727269530296326|0.8812952041625977|-0.4091123342514038|-0.16101057827472687|0.14647139608860016|0.14284998178482056|0.1727454513311386|-0.6338760852813721|0.04791325330734253|-0.18663889169692993|-0.3398834764957428|0.5112180709838867|0.3265000879764557|-0.12651334702968597|0.16808931529521942|1.5572930574417114|-0.483290433883667|1.2624468803405762|-1.018517017364502|-0.319367378950119|0.1329440027475357|-0.8182548880577087|0.7438331246376038|0.3775772750377655|0.893451452255249|-0.9960483312606812|1.29648756980896|-0.008016279898583889|-0.7264204025268555|-0.9329714179039001|2.292818546295166|0.2515733540058136|2.5600533485412598|-0.25078293681144714|1.3213014602661133|1.3822649717330933|0.6522893905639648|1.421246886253357|-0.27115172147750854|-1.5943078994750977|-0.18808116018772125|-0.8605573773384094|-0.08961089700460434|-1.544919729232788|-0.8659592866897583|-1.208799958229065|1.2134521007537842|-0.5742541551589966|-0.19131332635879517|0.026717646047472954|1.349686861038208|-1.8370996713638306|2.4403390884399414|-0.0723346620798111|-0.6105325818061829|-0.5808771252632141
3|Carbon|-0.8178039193153381|-1.3826080560684204|-0.031048113480210304|0.3655095100402832|0.19377833604812622|1.0751570463180542|-0.9659199118614197|0.4094853401184082|-0.3881649672985077|-0.9178497195243835|-0.31159600615501404|-0.13253112137317657|-1.1914063692092896|-0.2733919322490692|-0.6511297821998596|-1.2774702310562134|-0.21877053380012512|1.5676721334457397|1.408192753791809|1.0043190717697144|0.5336580276489258|0.7784574627876282|0.1715252697467804|1.4996628761291504|-1.1671416759490967|-0.26090922951698303|0.174366757273674|0.5105922818183899|-0.7060630917549133|-1.1646448373794556|0.6461124420166016|0.9932045340538025|-0.39733585715293884|-0.4322355389595032|-0.9231684803962708|-1.027950406074524|0.36835405230522156|-0.29238009452819824|1.5266679525375366|2.6038658618927|-0.596644401550293|0.39207935333251953|-0.22777476906776428|-0.169204980134964|-1.453796625137329|1.0768853425979614|-0.16333608329296112|-1.4203636646270752|-0.237463116645813|-0.035111431032419205|0.40833157300949097|-0.5136464834213257|-0.6587791442871094|1.2361522912979126|-0.28887590765953064|0.9343167543411255|-1.0297214984893799|-0.12877631187438965|-0.5208485126495361|0.9215466380119324|0.50245600938797|-1.7373274564743042|0.8850167393684387|-0.44849759340286255
4|Boron|0.7749361991882324|2.799900770187378|0.250017911195755|1.2577707767486572|0.96961909532547|-0.8301910758018494|0.30390819907188416|-0.39386478066444397|-0.3754803240299225|0.8829710483551025|-0.4073497951030731|-0.1627519130706787|0.14517565071582794|0.14317280054092407|0.17346635460853577|-0.632164478302002|0.0470060370862484|-0.18591724336147308|-0.339944452047348|0.513890266418457|0.32293254137039185|-0.12636177241802216|0.1661175787448883|1.5588579177856445|-0.48202455043792725|1.2617110013961792|-1.0189392566680908|-0.3195495009422302|0.13342741131782532|-0.8160847425460815|0.7429413199424744|0.3758305013179779|0.8912889361381531|-0.999867856502533|1.2956854104995728|-0.007505685091018677|-0.7274409532546997|-0.9330824613571167|2.2916924953460693|0.24874939024448395|2.5607059001922607|-0.25025036931037903|1.3185596466064453|1.381280779838562|0.6543874144554138|1.420340895652771|-0.27356192469596863|-1.591996669769287|-0.1868148148059845|-0.8616358637809753|-0.0915994644165039|-1.5410348176956177|-0.8645181655883789|-1.208287000656128|1.211669921875|-0.5760436654090881|-0.18937461078166962|0.027018588036298752|1.350136160850525|-1.8343591690063477|2.436779737472534|-0.07203323394060135|-0.6110726594924927|-0.5784057378768921
4|Carbon|-0.815619170665741|-1.3813233375549316|-0.031858477741479874|0.3658595085144043|0.19299964606761932|1.075824499130249|-0.9659245610237122|0.41112783551216125|-0.3859570026397705|-0.9194731712341309|-0.3107492923736572|-0.1323384940624237|-1.193784236907959|-0.27198389172554016|-0.6486772894859314|-1.2778598070144653|-0.21800103783607483|1.5695691108703613|1.4066874980926514|1.0070518255233765|0.5295094847679138|0.7801859974861145|0.17168736457824707|1.5027223825454712|-1.1659934520721436|-0.2624547779560089|0.17430046200752258|0.5096959471702576|-0.7066895365715027|-1.1645500659942627|0.6472383141517639|0.991026759147644|-0.39678049087524414|-0.4348323345184326|-0.9240046739578247|-1.027348518371582|0.36882561445236206|-0.29114922881126404|1.5267829895019531|2.602998733520508|-0.5968808531761169|0.39122387766838074|-0.2290799617767334|-0.1689046174287796|-1.4536280632019043|1.077625036239624|-0.1636275351047516|-1.4188956022262573|-0.2357930839061737|-0.034199248999357224|0.4078499674797058|-0.511751115322113|-0.658194363117218|1.237141728401184|-0.29053857922554016|0.9342191219329834|-1.0279791355133057|-0.12854813039302826|-0.5186765789985657|0.9220640659332275|0.5008044838905334|-1.7347192764282227|0.8857185244560242|-0.44555869698524475
5|Boron|0.7747199535369873|2.798868417739868|0.2507360577583313|1.2605726718902588|0.969069242477417|-0.8286075592041016|0.3036442697048187|-0.39409106969833374|-0.37531155347824097|0.8824859857559204|-0.40775826573371887|-0.16232892870903015|0.1429021805524826|0.14381368458271027|0.171688973903656|-0.6314523220062256|0.049062520265579224|-0.18568146228790283|-0.34077271819114685|0.5128439664840698|0.32275503873825073|-0.1256641447544098|0.16499194502830505|1.5576484203338623|-0.4791443943977356|1.2591315507888794|-1.0192025899887085|-0.3221549689769745|0.13331778347492218|-0.8154240846633911|0.7440989017486572|0.37540867924690247|0.8901315927505493|-0.999861478805542|1.2946152687072754|-0.007740621455013752|-0.7272488474845886|-0.9323447942733765|2.2929372787475586|0.24757269024848938|2.5582311153411865|-0.25119897723197937|1.316454291343689|1.3793669939041138|0.6536245942115784|1.4207183122634888|-0.2737848162651062|-1.5897504091262817|-0.18538880348205566|-0.8624864220619202|-0.09193660318851471|-1.540614366531372|-0.8640991449356079|-1.2090156078338623|1.211114764213562|-0.5749285221099854|-0.18786612153053284|0.027549492195248604|1.3528960943222046|-1.8314584493637085|2.436396837234497|-0.07152307778596878|-0.6109691262245178|-0.5776917934417725
5|Carbon|-0.8132506608963013|-1.3800032138824463|-0.03267375007271767|0.36796337366104126|0.19173575937747955|1.0777169466018677|-0.9665723443031311|0.41209378838539124|-0.3866804242134094|-0.9208967089653015|-0.3106938898563385|-0.1306767463684082|-1.196277379989624|-0.271426260471344|-0.648825466632843|-1.2776235342025757|-0.21382389962673187|1.5696241855621338|1.4045261144638062|1.003666639328003|0.5301921963691711|0.7823593616485596|0.1716354489326477|1.5029504299163818|-1.1640666723251343|-0.26475122570991516|0.17544031143188477|0.5066229104995728|-0.7079828381538391|-1.1647133827209473|0.6483713388442993|0.9889980554580688|-0.39648962020874023|-0.4363904893398285|-0.9257819652557373|-1.027413249015808|0.3691449463367462|-0.2886047065258026|1.531133770942688|2.6019935607910156|-0.5997130870819092|0.3895573019981384|-0.22941477596759796|-0.1704365313053131|-1.4547598361968994|1.0786622762680054|-0.1634712517261505|-1.4154547452926636|-0.232884481549263|-0.03397916257381439|0.4104565382003784|-0.5122859477996826|-0.6575934290885925|1.2356071472167969|-0.2904462516307831|0.9344138503074646|-1.0237231254577637|-0.12805159389972687|-0.5159118175506592|0.9239550828933716|0.5009045600891113|-1.7327183485031128|0.887092649936676|-0.4435843229293823
