    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    4.939750    4.798055    3.623344    2.902009     0.715649     6.750959
    2    7.152095    9.504031    3.650742    2.919043     0.717738     6.877882
    3   10.094662    4.834584    3.604792    2.951631     0.732916     6.863095
    4   12.318884    9.466977    3.619920    2.944823     0.733899     6.864636
    5    6.517840    4.164872    1.372706    2.958534     0.743177     7.017128
    6    8.755939    8.815139    1.393287    2.961794     0.742151     7.050091
    7   11.744290    4.137490    1.395937    2.941509     0.759759     7.108932
    8   13.961360    8.815030    1.430467    2.969668     0.730140     7.189029
    9    6.457177    2.535129    3.621261    2.952575     0.722522     6.585220
   10    8.555979    7.177844    3.601872    2.948024     0.737147     6.666549
   11   11.656533    2.561234    3.652159    2.869960     0.699743     6.622188
   12   13.802383    7.140920    3.622665    2.968630     0.733785     6.762050
   13    4.408801    1.162981    0.869954    2.931375     0.721480     6.836910
   14    6.513502    5.798837    0.844756    2.942798     0.731695     6.848000
   15    9.605497    1.192344    0.908988    2.885836     0.735525     6.828284
   16   11.759625    5.776710    0.861931    2.944565     0.722531     6.895442
   17    2.803027    1.863722    3.122288    2.854546     0.728319     7.016820
   18    4.939537    6.446624    3.095309    2.910968     0.741056     7.042082
   19    7.982859    1.829787    3.084663    2.940833     0.750165     7.132961
   20   10.103020    6.469974    3.078377    2.928896     0.739658     7.139431
   21    2.889020    3.433572    0.873518    2.917882     0.712640     6.706290
   22    5.099133    8.125902    0.920084    2.942528     0.725908     6.724157
   23    8.042595    3.462819    0.839303    2.952127     0.725062     6.656075
   24   10.277255    8.099083    0.860181    2.937347     0.718536     6.685033
   25    7.490345    5.946253    4.449648    2.947183     0.730627     7.777127
   26    9.784599   10.612559    4.461814    3.039317     0.725941     7.523589
   27   12.753985    5.912539    4.456703    3.030501     0.745591     7.829498
   28   14.986669   10.601631    4.479651    2.991900     0.743047     7.721675
   29    8.570279    5.515591    2.985982    3.050960     0.723961     7.468753
   30   10.818657   10.159072    3.010523    3.049711     0.727240     7.362778
   31   13.836682    5.473154    3.021034    3.048074     0.744671     7.416690
   32    8.504354    4.462131    4.442592    3.048729     0.721888     7.417922
   33   10.717318    9.101006    4.460357    3.041600     0.729636     7.640654
   34   13.739939    4.405369    4.471516    2.955384     0.724291     7.615393
   35   15.970864    9.107934    4.481055    2.985621     0.741492     7.752482
   36    1.771316    0.080145    0.071210    2.998954     0.731674     7.633568
   37    6.960595    0.044366    0.012936    3.037887     0.740154     7.674233
   38    9.082321    4.682898    0.010259    3.036821     0.727178     7.685324
   39    0.725861    0.514158    1.566112    2.894109     0.742304     7.747861
   40    2.871793    5.097015    1.462815    2.998231     0.746793     7.414225
   41    5.918733    0.477686    1.466099    3.048354     0.730423     7.364011
   42    8.030580    5.117701    1.440254    3.043765     0.728660     7.305170
   43    2.946478    6.160718    0.019330    2.993950     0.735025     7.739543
   44    5.984330    1.533816    0.021292    3.044031     0.726707     7.409912
   45    8.115118    6.178821    0.007924    3.040640     0.736999     7.604610
   46   16.070674   10.207528    3.109172    4.143109     0.740175     6.940420
   47    3.851212    4.659348    0.021333    4.142403     0.717610     7.125876
   48    0.772007    1.496715    0.070009    4.144816     0.717916     7.031607
   49    5.728372    3.679842    2.761206    4.103960     0.523462     6.734324
   50    7.869394    8.374462    2.741214    4.103515     0.512754     6.817810
   51   10.925686    3.646866    2.770655    4.106760     0.506312     6.834445
   52   13.083774    8.286881    2.743572    4.092229     0.534191     6.789467
   53    3.628625    2.336871    1.765767    4.106086     0.523376     6.792548
   54    5.806372    6.951545    1.770973    4.105880     0.535410     6.780534
   55    8.814196    2.360352    1.710121    4.118939     0.549595     6.761433
   56   10.998595    6.945712    1.733852    4.109324     0.507029     6.862171
   57    4.695560    2.989187    2.266206    4.013206     0.531134     8.758626
   58    6.859427    7.640634    2.256393    4.022163     0.529911     8.806068
   59    9.851210    2.999240    2.274216    3.999941     0.510961     8.833794
   60   12.022013    7.630872    2.245211    3.984044     0.527234     8.899412
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       195.0000
