    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1      2.8913      4.5936      1.1891      0.7957      11      0.6045
    2      0.5237      0.4425      1.0570      0.0056      11      0.3471
    3      0.5807      0.5608      1.3873      0.0253      11      0.0208
    4      0.7845      0.7095      1.9818      1.0317      11      0.6515
    5      0.8368      0.7568      2.1140      0.3129       8      0.7892
    6      0.8891      0.8041      2.2461      1.0092       8      0.6399
    7      0.9413      0.8514      2.3782      0.0093       8      0.4909
    8      3.3655      5.5696      2.8406      0.0272       8      0.0318
    9      9.3249      5.6879      3.1709      0.0048       8      0.3580
   10      3.2960      5.2222      3.3031      1.0683       8      0.5987
   11      6.9573      1.5368      3.0388      0.6882       8      0.5972
   12      0.7727      1.2724      0.3303      2.3585      12      0.3748
   13      0.4714      0.3952      0.9249      0.0011      11      0.4957
   14      6.8456      2.1207      3.2370      0.7016       3      0.5844
   15      7.1424      1.4017      2.8406      0.0305       8      0.4582
   16      2.2949      2.8938      3.9637      1.9327      12      0.3456
   17      7.2056      1.5299      2.8406      0.0072       8      0.6008
   18      0.5997      1.2183      0.0000      0.0664      12      0.3243
   19      0.7998      1.4748      0.0000      0.0451      12      0.0390
   20      2.3164      2.8465      3.8316      0.0225      12      0.4690
   21      0.8567      1.5931      0.3303      0.0795      12      0.3322
   22      3.0301      1.6550      3.3691      3.3033       5      0.6160
   23      0.8838      1.7954      0.0000      2.2781      12      0.3251
   24      7.5006      3.2197      0.3964      0.5515       9      0.4929
   25      2.1089      1.9383      2.9067      0.0134       5      0.6510
   26      7.3686      3.3716      0.4624      0.5331       9      0.5987
   27      2.2565      1.9383      2.9067      0.0548       5      0.5035
   28      6.7607      4.3876      0.7927      4.0050       2      0.6535
   29      7.5529      3.2670      0.5285      0.0062       9      0.6424
   30      3.1271      3.4458      0.1321      1.3701       6      0.6824
   31      3.0030      4.0097      0.9909      0.6863       6      0.5802
   32      8.9911      4.5678      4.1619      0.0250       9      0.0447
   33      9.0606      4.9152      3.6994      0.9584       9      0.6161
   34      8.8342      4.4259      3.7655      0.0047       9      0.4825
   35      3.3519      4.9525      4.1619      0.0043       9      0.4677
   36      9.0047      5.1849      2.8406      0.0143       8      0.4738
   37      1.8399      1.9620      2.9728      0.0011       5      0.9229
   38      3.6133      2.2889      1.9158      1.7104      14      0.3865
   39      3.6144      2.6768      1.3873      2.1953      14      0.4016
   40      1.5717      1.0879      3.0388      0.0321       8      0.5519
   41      2.3769      3.4258      0.7927      0.0120       6      0.6243
   42      4.9543      4.9694      4.0297      0.9674       1      0.6348
   43      3.9557      5.5696      2.8406      0.0161       8      0.6122
   44      3.4874      2.4508      1.6515      0.0843      14      0.3394
   45      5.0824      5.5833      3.2370      1.0590       1      0.6810
   46      3.2512      4.0029      0.7927      0.0519       6      0.5973
   47      1.0949      1.4748      0.0000      0.0113      12      0.3217
   48      3.6051      4.5678      4.1619      0.0011       9      0.4922
   49      3.1881      3.8746      0.7927      0.0339       6      0.4545
   50      1.5671      1.0170      2.8406      0.0022       8      0.4975
   51      1.2425      1.4748      0.0000      0.0024      12      0.4689
   52      2.5245      3.4258      0.7927      0.0018       6      0.4771
   53      5.2442      5.1381      3.9637      0.0668       1      0.6475
   54      4.3710      4.9489      3.4352      0.0041       1      0.6397
   55      4.1033      5.5696      2.8406      0.0036       8      0.7597
   56      3.1502      3.5913      1.2552      0.0077       6      0.4944
   57      5.1919      5.0908      3.8316      0.0756       1      0.4978
   58      2.7729      1.9383      2.9067      0.0265       5      0.0179
   59      2.9987      3.4899      0.7927      0.0267       6      0.0305
   60      2.6422      1.8201      2.5764      0.0026       5      0.3671
