    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    5.181408    4.873416    3.500010    2.912916     0.695859     6.339974
    2    7.499105    9.423751    3.526475    2.920771     0.703360     6.416249
    3   10.301498    4.907516    3.482090    2.950257     0.728440     6.435103
    4   12.628608    9.385930    3.496702    2.952448     0.713453     6.457671
    5    6.637330    4.114906    1.325981    2.960281     0.700331     6.198850
    6    8.978906    8.610950    1.345861    2.965719     0.706787     6.247986
    7   11.828625    4.089952    1.348422    2.954040     0.706660     6.303407
    8   14.150598    8.613265    1.381776    2.965521     0.691939     6.363970
    9    6.631139    2.686056    3.497998    2.965216     0.688022     5.970882
   10    8.832478    7.172199    3.479269    2.963331     0.693355     6.040015
   11   11.797205    2.713298    3.527845    2.891850     0.656761     6.025446
   12   14.043247    7.137864    3.499354    2.962662     0.682226     6.055442
   13    4.445244    1.180708    0.840342    2.950804     0.727865     6.443673
   14    6.652021    5.659844    0.816002    2.958992     0.714510     6.446530
   15    9.609095    1.211630    0.878047    2.921548     0.720919     6.447958
   16   11.862733    5.639575    0.832592    2.953173     0.706826     6.486239
   17    2.963609    2.004627    3.016010    2.868517     0.690247     6.250557
   18    5.200563    6.432464    2.989949    2.924022     0.698405     6.267412
   19    8.105856    1.969378    2.979665    2.952834     0.707590     6.341973
   20   10.328901    6.453931    2.973593    2.947708     0.698731     6.349401
   21    2.993432    3.375575    0.843784    2.929796     0.664400     6.062298
   22    5.309379    7.913966    0.888765    2.962601     0.690421     6.100293
   23    8.111345    3.401616    0.810734    2.967949     0.670425     6.047729
   24   10.449164    7.884145    0.830902    2.956978     0.683605     6.067154
   25    7.778822    6.036994    4.298187    2.946346     0.725458     7.309838
   26   10.176223   10.547994    4.309940    3.034446     0.737395     7.026164
   27   13.006210    6.004867    4.305003    3.034999     0.742475     7.354689
   28   15.343492   10.538592    4.327169    2.982608     0.736363     7.228421
   29    8.778464    5.525459    2.884343    3.041095     0.720228     7.136434
   30   11.130247   10.015203    2.908049    3.039291     0.725317     7.052731
   31   14.009561    5.486724    2.918202    3.041743     0.723500     7.101867
   32    8.748065    4.602061    4.291372    3.050236     0.703562     6.901610
   33   11.064270    9.086911    4.308532    3.037373     0.716685     7.118722
   34   13.947930    4.549080    4.319311    2.955441     0.704028     7.075871
   35   16.283239    9.094955    4.328525    2.995085     0.727366     7.224136
   36    1.764352    0.082099    0.068787    2.998083     0.734823     7.159574
   37    6.915060    0.043724    0.012496    3.033820     0.739788     7.201282
   38    9.139770    4.526912    0.009910    3.031228     0.740276     7.205853
   39    0.800365    0.598907    1.512803    2.890252     0.734782     7.440677
   40    3.043440    5.021732    1.413022    2.993475     0.720930     7.106724
   41    5.952855    0.557144    1.416195    3.041583     0.729761     7.043875
   42    8.166808    5.040258    1.391229    3.035692     0.724788     6.981598
   43    3.083357    5.955886    0.018672    3.002625     0.733199     7.205853
   44    5.983496    1.483892    0.020567    3.042188     0.703873     6.873328
   45    8.216917    5.972641    0.007654    3.038957     0.714633     7.066444
   46   16.352055   10.068459    3.003340    4.120533     0.722456     6.629076
   47    3.944011    4.504870    0.020606    4.118720     0.724310     6.661072
   48    0.807649    1.451204    0.067626    4.122058     0.706188     6.512235
   49    5.899803    3.736489    2.667218    4.077765     0.532682     6.155428
   50    8.144365    8.272761    2.647907    4.086900     0.522526     6.244273
   51   11.061435    3.705230    2.676345    4.095607     0.515609     6.241702
   52   13.321263    8.188264    2.650184    4.095147     0.544613     6.225704
   53    3.738075    2.373643    1.705663    4.091051     0.533551     6.226846
   54    6.018156    6.834284    1.710692    4.093247     0.545561     6.187995
   55    8.886712    2.392717    1.651911    4.089311     0.559825     6.176853
   56   11.173443    6.826230    1.674834    4.062392     0.516270     6.260842
   57    4.835515    3.036714    2.189068    4.013788     0.541354     8.349693
   58    7.102104    7.531921    2.179588    4.018962     0.539001     8.388545
   59    9.956793    3.046953    2.196804    3.993423     0.520490     8.415970
   60   12.228956    7.521758    2.168787    3.994596     0.536245     8.485674
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       195.0000
